"station","layer","latitude","longitude","cbSeg92","state","stationGrpName","parmName","gamName","gamOption","periodName","seasonName","gamDiff.bl.mn.obs","gamDiff.cr.mn.obs","gamDiff.abs.chg.obs","gamDiff.pct.chg","gamDiff.chg.pval","dep","mapLayer"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Annual",5.992435941,3.484779449,-2.507656493,-41.84703044,0.000758299,"chla","CHLA|Surface|Annual"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Mar-May",7.901199605,4.644847505,-3.256352101,-41.21338864,0.001896742,"chla","CHLA|Surface|Mar-May"
"CB1.1","Surface",39.54794,-76.08481,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Jul-Sep",10.58205073,5.91279142,-4.669259308,-44.12433306,0.000656586,"chla","CHLA|Surface|Jul-Sep"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Annual",7.909509922,3.824231901,-4.085278021,-51.65020413,0.000140853,"chla","CHLA|Surface|Annual"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Mar-May",9.912267087,4.245724383,-5.666542703,-57.16696951,3.6e-05,"chla","CHLA|Surface|Mar-May"
"CB2.1","Surface",39.44149,-76.02599,"CB1TF","MD","Chesapeake Bay Mainstem (CB1TF)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Jul-Sep",13.16945686,6.957823612,-6.211633252,-47.16696608,0.002207415,"chla","CHLA|Surface|Jul-Sep"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Annual",5.827867717,4.501365199,-1.326502518,-22.76136973,0.099235909,"chla","CHLA|Surface|Annual"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Mar-May",7.61280498,5.264260722,-2.348544258,-30.84992016,0.054480118,"chla","CHLA|Surface|Mar-May"
"CB2.2","Surface",39.34873,-76.17579,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Jul-Sep",7.717326077,7.30109106,-0.416235017,-5.393513412,0.763714295,"chla","CHLA|Surface|Jul-Sep"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Annual",9.234846693,7.261772465,-1.973074229,-21.36553312,0.212533923,"chla","CHLA|Surface|Annual"
"CB3.1","Surface",39.2495,-76.2405,"CB2OH","MD","Chesapeake Bay Mainstem (CB2OH)","Chlorophyll a (Corrected) [ug/L]","Non-Linear Trend",2,"2013/14-2021/22","Mar-May",11.14869871,8.017827804,-3.130870904,-28.08283716,0.144746868,"chla","CHLA|Surface|Mar-May"
